Days per month,Minuter per login,Lowest level completed,Customer added,Stories watched,Stories completed,Churn
31,79,4,17,521.4125,368.329607,0
9,94,4,37,392.275,277.118193,0
17,61,6,38,493.575,411.564838,0
13,85,5,41,567.3125,455.1587979,0
13,62,5,30,303.25,229.4988711,1
11,100,6,41,564.75,487.7684342,0
13,49,5,34,271.725,201.2566887,0
12,75,5,7,79.75,61.48670318,0
22,90,6,12,298,229.3493348,0
16,67,4,18,242.2,198.4267699,1
13,74,4,35,421.875,349.4703871,0
21,83,5,26,567.475,471.5291558,0
15,81,3,41,623.6875,485.68557,0
3,86,4,43,139.675,119.2347555,0
13,79,4,29,373.2875,305.5073139,0
8,7,7,37,26.9,19.67792337,0
28,57,5,43,858.85,680.9015674,0
16,88,6,21,370.6,275.3107414,0
20,45,5,34,383.5,350.7947669,0
15,53,7,41,408.4375,309.274581,1
13,91,4,21,311.5375,285.866781,0
20,57,6,37,528.25,449.8674641,0
23,46,5,41,543.225,431.7882742,0
25,92,5,46,1323.5,1035.030754,0
16,40,6,44,353,266.7673247,0
18,47,7,42,445.15,356.4587866,0
7,83,4,46,335.075,288.6594128,0
15,52,5,43,420.25,331.9712038,1
24,49,5,44,647.8,523.6364628,0
17,46,5,28,274.7,211.7252223,0
13,90,4,27,395.875,335.150442,0
15,49,3,38,350.125,278.4315418,0
12,45,5,41,277.75,222.9588735,0
13,89,6,36,521.65,426.1591115,0
9,39,5,45,198.4375,156.7298796,0
19,80,5,0,1,0.832037185,0
17,7,6,38,57.525,48.05266364,0
15,51,5,12,115.75,93.28427789,1
16,85,4,34,579,410.5351621,0
10,75,5,40,376,287.5275614,0
17,90,3,46,880.75,690.224516,0
25,83,4,30,779.125,604.988093,0
11,75,6,24,248.5,214.2765401,0
4,44,5,43,95.6,70.64107519,0
11,74,4,29,296.075,263.0462267,0
11,74,6,40,408,366.1081934,0
16,9,4,0,1,0.757775398,0
11,77,5,36,382.15,305.883683,0
9,88,5,34,337.6,257.4683455,0
11,78,5,45,483.625,411.7968407,0
14,40,7,38,267,205.17433,0
0,69,6,42,1,0.84762399,0
15,50,7,42,394.75,342.0167143,0
21,79,5,44,913.45,682.8424951,0
16,89,4,33,588.4,502.8903142,0
15,81,4,44,669.25,552.8780956,0
13,89,5,45,651.8125,493.8029834,0
28,69,5,42,1015.3,749.7696459,0
10,78,4,0,1,0.812139373,0
18,100,6,40,901,754.2606329,0
14,101,6,17,301.475,269.3713217,0
18,108,5,43,1045.9,808.9659322,0
17,51,6,37,401.9875,299.8537571,0
11,11,5,35,53.9375,39.07087948,1
14,80,4,43,603,450.4737457,0
18,96,6,44,951.4,735.9484774,0
16,34,7,40,273,244.5327916,0
12,40,6,43,259,217.3643629,0
2,69,6,35,61.375,50.05592332,0
13,84,7,37,506.05,412.8418531,0
14,65,6,35,399.125,330.4087913,0
8,82,6,44,361.8,321.9471839,0
16,42,6,43,362.2,288.4841703,0
1,49,5,36,23.05,20.31167406,1
13,85,4,43,594.9375,494.6258785,0
16,49,6,44,432.2,335.2337376,1
20,76,4,18,343,316.262651,0
9,40,5,37,167.5,143.231683,0
11,88,6,32,388.2,304.3603949,0
19,44,4,5,53.25,38.11028498,0
0,9,3,46,1,0.8730109,1
21,92,4,40,967,818.8196652,0
13,98,5,38,606.15,435.4678803,0
15,36,5,40,271,226.889895,0
17,69,6,44,646.15,435.3802557,0
11,62,6,32,273.8,215.6675553,0
29,86,5,40,1248,1102.333341,0
21,85,4,25,558.8125,396.2418972,0
12,16,5,43,104.2,85.26263412,0
13,8,6,45,59.5,44.63123812,0
16,35,4,44,309,254.1015441,0
9,42,5,30,142.75,120.7537726,0
18,97,5,12,262.9,205.0264462,0
21,50,5,46,604.75,445.2814541,0
24,76,3,22,502.6,455.8194142,0
14,96,7,45,757,668.0703985,0
10,84,7,46,484,372.2088295,0
17,88,7,43,805.1,654.3788208,1
18,88,4,42,832.6,637.5458937,0
13,92,5,41,613.95,496.9520999,0
13,93,6,2,31.225,24.11703569,0
16,78,6,17,266.2,202.9531052,0
17,105,6,41,915.8125,754.8353015,0
13,83,7,36,486.55,418.7101448,0
17,41,5,32,279.8,223.7011203,0
9,90,5,44,446.5,359.8920983,0
17,52,4,37,409.85,285.642931,0
24,88,3,45,1189,893.7603851,1
17,76,4,34,550.1,443.9436514,0
13,72,4,43,504.1,388.9911799,0
18,39,4,44,387.1,315.2062281,0
7,48,5,35,148,117.6383778,0
29,4,4,38,56.1,44.05271493,0
15,69,7,1,13.9375,10.50126151,1
21,86,6,31,700.825,546.3990553,0
28,51,6,38,679.3,510.4316555,0
20,84,5,0,1,0.795843999,0
12,9,6,35,48.25,42.18726617,0
15,75,5,33,465.0625,383.9892037,0
13,88,5,44,630.2,534.9542174,0
12,81,5,15,183.25,152.3959612,0
19,94,4,27,603.775,478.8109924,0
13,50,6,29,236.625,187.0419276,0
14,43,4,21,159.025,130.4033743,0
19,71,4,38,641.775,485.0600263,0
27,53,6,46,823.825,717.9237196,0
20,97,4,38,922.5,752.9767353,0
18,92,6,39,808.3,740.5833209,0
9,75,7,41,346.9375,278.6310466,1
11,76,7,42,439.9,354.2431838,0
10,56,4,45,316,248.113578,0
25,60,5,46,863.5,745.2279867,1
22,82,5,46,1038.3,852.9824776,0
11,99,5,45,613.5625,498.0269764,0
19,48,6,38,434.2,366.4691647,0
20,94,5,36,847,708.7520844,0
11,44,5,14,85.7,66.51912106,0
28,97,5,10,340.5,258.2927721,0
21,64,6,45,757,600.051247,0
13,10,5,33,54.625,43.00641735,0
16,38,7,36,274.6,196.4164451,0
11,85,6,37,433.4375,350.3008622,0
13,87,6,45,637.1875,545.6016932,0
15,85,5,40,638.5,474.2633536,1
12,84,5,42,530.2,433.0600553,0
19,89,6,44,931.05,717.4633648,0
20,59,4,46,679.5,528.7560249,0
20,38,4,39,371.5,284.936327,0
28,44,6,43,663.2,531.6537274,0
17,39,5,44,365.65,287.4827543,0
27,95,5,23,738.4375,608.8155004,0
12,73,4,36,395.2,288.4861868,0
6,7,5,32,17.8,14.47737349,0
13,82,4,36,480.7,389.2251154,0
24,44,4,46,608.2,500.8592099,0
20,78,4,45,878.5,726.5463235,0
10,93,5,23,268.375,232.8624523,0
19,66,4,39,612.325,470.9575078,0
1,90,4,41,47.125,38.9868963,0
15,44,6,44,364,237.2706907,0
18,75,6,45,760.375,624.3110687,0
13,91,6,36,533.35,435.280344,0
10,77,6,45,434.125,352.4472379,0
11,72,6,45,446.5,385.6725878,1
12,46,5,42,290.8,225.6369133,0
8,77,3,41,316.7,250.3584243,1
17,38,6,34,275.55,210.8360239,0
13,77,5,46,576.575,443.9490616,0
15,44,5,24,199,154.5193889,1
16,83,5,33,548.8,445.5704802,0
26,102,4,36,1194.4,972.0957739,0
12,87,5,42,549.1,455.8155789,0
18,43,5,38,368.65,313.2060604,0
8,90,3,40,361,305.9909282,0
14,67,5,39,458.275,375.9192215,0
19,65,5,31,479.5625,400.9829576,0
15,86,5,46,742.75,666.381965,0
29,80,4,35,1016,819.5374107,0
8,37,3,46,171.2,140.8592971,1
15,87,5,37,604.5625,499.8005474,0
14,11,5,0,1,0.892164767,0
18,81,5,33,602.425,468.4471243,0
21,49,5,46,592.675,500.1910002,0
19,84,5,41,818.95,746.5051607,0
9,74,2,45,375.625,314.4437134,0
17,42,5,45,402.625,310.8013747,0
16,89,4,45,802,641.337878,0
14,74,4,46,596.7,442.7672966,0
16,88,4,30,529,415.411055,0
10,47,5,34,200.75,147.5161625,0
16,73,6,27,395.2,323.2083527,0
23,89,5,44,1126.85,869.3415799,0
7,86,5,41,309.525,244.4261241,0
11,95,5,24,314.5,270.2621426,0
12,80,3,43,517,427.8464536,0
24,80,5,44,1057,773.0025173,0
11,80,6,46,507,431.8800887,0
22,91,7,40,1002,827.8843577,0
20,59,5,37,546.75,421.2487792,0
16,81,6,45,730,556.9706163,1
13,81,6,42,553.825,454.1283768,0
12,93,4,39,545.05,470.3129349,0
19,32,5,40,305,226.3091135,0
18,76,6,44,753.4,624.2855988,0
24,97,4,45,1310.5,975.9014207,0
20,73,5,38,694.5,527.0076142,0
8,83,4,37,308.1,256.1965806,0
20,75,5,46,863.5,731.6901914,0
11,91,6,29,363.8625,322.7735823,1
19,72,6,44,753.4,620.7654719,0
14,56,4,41,402.8,304.6939905,0
3,81,5,24,73.9,59.17208736,0
14,75,4,34,447.25,324.6838951,0
15,88,6,23,380.5,308.5570808,0
25,75,4,36,844.75,682.1639387,0
13,43,4,45,315.4375,260.2403226,0
20,52,6,46,599,453.0298073,0
14,88,6,41,632.4,499.6039004,0
15,87,5,26,425.125,370.9124572,0
13,36,6,23,135.55,114.8919908,1
24,79,5,46,1091.2,872.8672831,0
10,70,7,22,193.5,147.9719861,0
8,88,7,44,388.2,286.1044182,1
14,70,4,42,515.5,402.8437983,0
9,71,4,46,368.425,279.5568052,0
13,87,5,44,623.05,480.7881108,0
20,76,4,45,856,716.6024028,0
27,91,5,38,1168.075,941.1704035,0
19,57,4,41,556.0375,411.0399712,0
21,75,5,39,768.8125,604.9044322,1
21,43,2,27,305.7625,245.0916774,0
24,85,3,25,638.5,503.0125141,0
10,80,6,35,351,269.0361957,1
21,74,4,46,894.55,729.6421511,0
12,89,7,33,441.55,386.979897,0
10,86,4,28,302,248.2491264,0
20,83,5,43,893.25,726.66298,0
16,37,7,37,274.8,218.8847689,0
14,74,4,39,506.05,420.2214044,0
23,69,5,41,814.3375,675.8113967,0
16,41,4,14,115.8,90.12715557,0
31,84,3,42,1368.1,1110.219721,0
10,91,4,35,399.125,313.0496292,0
31,43,5,44,734.15,618.0656408,0
0,44,6,26,1,0.721144343,0
29,49,5,9,160.8625,124.9141696,0
1,83,5,41,43.5375,33.34241434,0
13,99,5,32,515.8,384.6434537,0
18,88,4,21,416.8,378.7656298,0
26,73,5,32,760.2,599.9519821,0
11,50,5,37,255.375,220.8396073,0
17,72,4,30,460,380.0084111,0
14,45,6,4,32.5,24.18286782,0
8,79,6,41,324.9,235.4540582,1
24,86,5,42,1084.6,814.9299947,0
18,94,5,39,825.85,671.9830322,0
12,93,4,46,642.7,487.3329023,0
19,42,8,18,180.55,155.0336439,0
20,37,6,33,306.25,211.7565738,0
14,8,4,36,51.4,39.05304876,0
16,75,4,28,421,327.0256161,0
16,82,5,43,706.2,585.7678909,0
22,99,4,40,1090,896.1158517,0
13,48,6,45,352,321.1448222,0
9,81,5,35,319.9375,256.2002931,0
12,33,5,36,179.2,159.6008404,0
16,69,7,45,622,524.9238396,0
21,49,6,20,258.25,202.1009451,0
24,86,4,37,955.6,785.8018943,0
21,78,4,46,942.85,758.2234634,1
12,88,7,45,595,438.7746234,0
16,89,5,43,766.4,552.9789408,0
15,54,5,37,375.625,325.0922888,0
13,77,4,32,401.4,331.6770479,0
16,83,6,44,731.4,638.6558701,0
17,99,3,16,337.6,271.9476605,0
17,88,6,43,805.1,698.4244,0
27,103,4,33,1148.1625,882.8887017,0
1,89,5,35,39.9375,29.3921695,0
12,56,5,36,303.4,246.2301319,0
19,79,4,41,770.2625,654.329352,0
19,33,5,44,345.85,268.5567848,0
12,46,4,45,311.5,231.8897243,0
11,42,5,38,220.45,172.0914325,0
21,83,4,46,1003.225,774.027295,0
16,62,4,43,534.2,406.0981343,0
17,82,5,19,332.075,243.5881912,0
1,8,5,46,5.6,4.530220312,1
15,84,6,37,583.75,451.4988832,0
10,49,5,38,233.75,183.0175338,0
26,86,4,33,923.35,749.0111631,0
31,89,6,46,1587.425,1260.979474,0
11,76,5,25,262.25,210.5445503,0
11,93,6,35,448.5625,377.1195364,0
17,94,5,46,919.85,691.8021551,0
12,41,4,44,271.6,229.525175,1
11,71,5,45,440.3125,343.0417587,0
14,31,4,33,180.025,140.6477477,0
23,79,4,42,954.925,704.6688555,0
11,88,4,45,545.5,427.621999,0
15,44,4,35,289.75,231.2505505,0
11,88,6,45,545.5,447.8508708,0
23,82,4,44,1038.3,877.3119191,0
12,93,6,3,42.85,31.40733066,0
31,38,6,39,575.275,437.1631224,1
16,91,5,39,710.8,616.0051434,0
16,48,8,46,442.6,361.9249169,0
18,35,4,45,355.375,278.3497931,0
16,76,4,20,305,239.1980479,0
20,42,5,14,148,128.0136577,0
21,84,7,45,993.25,801.6829268,0
12,81,5,37,450.55,372.3608745,0
21,47,7,46,568.525,377.8899774,0
12,72,4,38,411.4,315.3097271,0
23,87,7,39,976.4875,764.6731452,0
15,83,4,41,639.0625,494.0714416,0
14,50,6,41,359.75,325.1334868,0
16,88,5,24,423.4,372.5510078,0
20,83,4,21,436.75,337.9340306,0
23,33,6,44,418.45,335.3204842,0
11,44,4,46,279.3,229.4622422,0
17,84,4,34,607.9,549.6967812,1
14,42,7,43,317.05,245.1884861,0
7,97,5,30,255.625,199.6746581,0
20,82,3,39,800.5,581.9721671,0
12,44,5,46,304.6,257.9526991,0
21,45,5,22,260.875,217.507509,0
23,83,4,44,1050.95,873.0776429,0
10,81,5,45,456.625,349.1457802,0
12,43,5,44,284.8,245.9626718,0
17,46,4,46,450.65,365.4729675,1
26,52,5,28,474.2,389.7065834,0
13,85,5,33,456.8125,335.4438667,0
9,77,5,42,364.825,342.2921026,0
13,92,4,38,569.1,496.6824483,0
22,77,5,18,382.15,315.2941759,0
17,43,5,39,357.3625,297.2070581,0
13,64,4,44,458.6,370.7955925,0
17,37,5,23,181.8375,145.359221,0
14,83,5,46,669.15,516.4084219,0
13,41,4,45,300.8125,223.47442,0
12,82,4,35,431.5,308.375736,0
12,99,4,42,624.7,500.1838576,0
27,37,4,37,463.0375,379.191258,0
16,40,7,44,353,300.2923569,0
27,39,6,42,553.825,384.600561,1
18,73,5,12,198.1,179.9036776,0
15,82,4,41,631.375,541.438934,0
14,36,4,45,284.5,235.2964744,0
9,41,4,42,194.725,151.4077034,0
14,42,6,38,280.3,222.5517829,0
1,72,5,25,23.5,18.97578462,0
12,61,5,43,394.45,317.9600202,0
19,50,5,46,547.25,454.0796945,0
9,107,5,36,434.35,348.5956413,0
29,80,6,33,958,790.6370747,0
18,88,6,40,793,622.5242627,0
24,50,6,44,661,545.1285268,0
23,90,6,39,1010.125,806.6702292,0
15,40,5,41,308.5,244.5570322,0
14,51,5,32,286.6,231.0877327,0
25,44,7,46,633.5,493.3993393,1
11,85,6,31,363.3125,291.2206046,0
21,39,4,45,461.6875,362.865045,0
20,102,6,46,1174,1012.79425,0
31,7,4,41,112.2125,90.12503597,0
27,77,5,27,702.6625,519.9891466,0
15,70,5,34,447.25,310.4687453,0
12,97,5,41,597.55,454.7989417,1
18,83,4,43,804.025,638.2688837,0
17,43,3,39,357.3625,276.6688464,0
12,73,5,26,285.7,228.9596422,0
7,94,5,44,362.9,291.735961,0
27,72,6,27,657.1,508.6498579,1
8,87,7,28,244.6,216.6154737,0
16,2,5,36,15.4,12.37255402,1
4,107,5,44,236.4,185.2386982,0
29,94,5,34,1159.55,962.0771817,0
15,90,6,35,591.625,478.3733012,0
19,93,4,42,928.675,686.5508559,0
20,97,4,2,49.5,37.34223248,0
20,66,7,44,727,580.6102844,0
10,105,5,33,434.125,341.3619293,0
12,29,5,37,161.95,118.0721044,0
17,56,5,35,417.5,353.669411,1
14,67,6,36,423.1,354.9405789,0
12,77,4,43,497.65,368.1955661,1
17,15,6,38,122.125,99.05422158,0
16,89,6,35,624,501.6457038,0
22,80,4,41,903,702.1389786,0
17,79,6,45,756.4375,568.8738305,0
9,81,3,43,392.8375,329.0239636,0
21,35,5,24,221.5,165.6365924,0
29,87,4,42,1325.575,1167.544004,0
14,90,6,44,694,611.197067,1
17,41,7,29,253.6625,206.7496514,0
12,33,4,10,50.5,38.31899788,0
14,43,7,34,256.85,204.1225018,0
19,61,5,31,450.1125,360.9919089,0
14,79,7,40,554,475.523544,0
13,83,3,38,513.525,455.3373037,0
3,102,5,45,173.125,133.0281276,0
29,39,4,40,566.5,481.9537892,0
6,73,4,39,214.525,176.8731796,0
13,89,3,45,651.8125,507.9940806,1
16,74,4,18,267.4,198.4940592,0
26,88,4,34,973.4,829.4544275,0
22,42,5,38,439.9,346.5629152,0
11,96,5,19,251.8,221.9885324,0
11,90,6,39,483.625,419.1841827,0
15,84,5,46,725.5,600.0743714,0
18,91,5,33,676.675,517.443829,0
14,56,6,45,442,319.044667,0
16,41,5,43,353.6,233.5409386,0
31,35,4,34,462.125,321.0715968,0
21,42,6,45,497.125,411.7846634,0
18,76,6,37,633.7,509.3946896,0
19,88,5,46,962.4,753.0673417,0
9,82,5,46,425.35,306.7088538,0
13,49,6,40,319.5,274.7512307,0
15,80,4,41,616,491.5159584,0
8,64,7,24,154.6,131.5987105,0
17,76,3,41,663.15,588.5505924,0
16,47,4,43,405.2,359.5761546,0
3,81,4,45,137.6875,102.8879437,0
1,77,6,37,36.6125,29.32479887,0
18,85,6,34,651.25,484.4464175,1
14,52,4,34,310.4,235.0869619,0
10,12,7,17,26.5,20.06764073,0
12,48,5,40,289,256.9016678,0
18,79,3,20,356.5,281.5845595,0
14,79,6,36,498.7,363.6779482,0
10,95,5,37,440.375,368.3829244,0
20,77,3,43,828.75,702.9844224,0
17,85,4,46,831.875,716.4768023,0
14,83,6,28,407.7,320.2059825,0
9,89,5,37,371.4625,296.1071679,0
12,67,7,42,423.1,352.8195919,0
12,98,5,8,118.6,86.80758601,0
14,86,6,45,678.25,447.1101301,0
16,90,5,45,811,634.1273692,0
15,81,4,40,608.5,454.3599289,0
21,64,6,34,572.2,433.609266,0
31,78,4,14,424.15,315.2353699,0
11,86,6,40,474,358.0480239,0
23,82,7,42,991.15,745.3036097,0
17,47,5,43,430.4625,340.3571975,0
7,73,5,37,237.3375,185.9732062,0
28,35,6,41,503.25,401.8670429,0
15,87,2,44,718.75,581.7056208,0
11,68,4,13,122.55,100.0239207,1
26,95,4,22,680.25,561.8060177,0
18,69,4,36,559.9,466.0424505,0
12,88,5,23,304.6,268.9745621,0
22,81,6,45,1003.375,837.9581117,0
13,48,4,0,1,0.857468332,0
17,68,6,40,579,460.3249994,0
13,34,5,34,188.85,141.5152782,0
11,89,6,34,417.075,337.6917234,0
0,91,3,42,1,0.70113735,0
11,48,5,34,225.4,159.1172733,0
16,89,8,45,802,640.0652275,0
23,63,4,46,834.175,643.5621632,0
22,84,3,22,509.2,449.7846101,0
21,82,4,44,948.1,726.4349493,0
12,82,5,32,394.6,296.145992,0
20,81,5,37,750.25,634.3450794,0
18,85,6,39,746.875,564.9750282,0
30,50,7,31,582.25,442.4916352,0
15,9,6,34,58.375,45.48267336,0
28,85,5,43,1280.25,1035.7394,0
21,97,5,42,1070.425,889.8862028,0
13,41,4,25,167.5625,114.4988019,0
14,49,5,3,26.725,20.68294939,0
27,69,6,21,490.0375,399.3590636,0
13,43,4,37,259.5375,216.6454565,0
15,43,6,41,331.5625,262.6977549,0
9,95,4,44,471.25,392.5211971,0
12,41,7,39,240.85,190.8390744,0
10,98,6,41,503.25,401.8410834,0
12,87,5,43,562.15,455.1335357,0
11,47,7,14,91.475,71.84793181,0
16,105,7,32,673,485.981004,0
25,97,4,41,1243.8125,933.4240762,0
11,79,6,41,446.3625,350.9049063,0
19,82,4,28,546.3,435.6129395,1
23,47,3,35,473.9375,367.2317119,0
0,78,5,40,1,0.825935243,1
10,71,4,39,347.125,270.8056389,0
12,84,3,35,442,379.2923336,0
9,10,7,37,42.625,34.57392718,0
20,80,5,37,741,533.5233873,0
16,84,5,45,757,674.7771216,0
10,76,7,29,276.5,213.6137911,0
19,80,5,34,647,508.3881839,1
20,95,6,41,974.75,786.0404049,0
14,57,6,28,280.3,239.0154894,0
26,71,5,32,739.4,500.1449186,0
31,84,4,16,521.8,412.4996605,0
13,43,4,34,238.575,204.3193025,0
12,91,6,42,574.3,454.3392976,1
15,38,7,42,300.25,263.5430807,0
17,74,4,40,630,504.4817086,0
25,47,6,43,632.5625,496.2305599,0
15,76,7,43,613.75,473.2314902,0
20,84,6,36,757,535.9338988,1
13,76,5,5,62.75,45.84857454,0
30,37,4,34,472.75,358.553709,0
13,84,4,45,615.25,448.9020761,0
14,88,6,28,432.2,346.8988547,0
13,40,5,45,293.5,227.7680314,0
5,53,5,41,136.8125,109.7479084,0
24,48,4,42,605.8,440.2361551,0
14,85,4,35,521.625,434.2847117,0
11,35,6,29,140.5625,120.7926037,0
24,74,5,32,711.4,548.9011098,0
2,41,4,43,45.075,34.48840802,0
23,107,4,46,1416.075,1046.905631,0
2,50,4,33,42.25,34.7759501,0
14,42,4,45,331.75,292.1443407,0
6,78,6,25,147.25,116.7229295,0
20,74,4,24,445,334.6220697,0
13,79,7,28,360.45,308.936866,0
1,84,3,27,29.35,22.14025292,0
15,91,4,43,734.6875,522.0100656,0
25,88,6,38,1046,844.6835864,0
7,89,3,42,328.075,310.3744039,0
21,46,5,38,459.85,404.4087113,0
11,80,3,46,507,414.4354271,0
2,81,6,46,94.15,77.09520552,0
12,104,6,46,718.6,598.7256436,0
12,98,6,26,383.2,340.7748637,0
12,75,5,42,473.5,365.2230412,0
16,81,3,41,665.2,502.3771351,0
9,37,5,20,84.25,71.84238468,0
14,91,4,46,733.55,553.7476236,0
6,67,4,43,217.075,161.5782542,0
10,48,4,32,193,156.9599908,0
19,74,6,40,704,584.6235003,0
14,29,4,45,229.375,180.13337,0
24,90,5,44,1189,953.0630948,0
18,75,5,25,422.875,319.9406512,0
9,69,6,46,358.075,300.0666162,0
25,102,5,41,1307.875,1016.189971,0
17,72,4,40,613,503.7738857,0
13,106,5,14,242.15,195.1148064,0
26,94,5,41,1253.55,1109.322372,0
24,58,5,20,349,306.3629073,0
24,79,4,46,1091.2,818.8647614,0
7,80,5,38,267,213.3972125,1
12,79,5,42,498.7,403.466804,0
18,78,5,7,123.85,93.47207761,0
31,96,4,42,1563.4,1317.544686,0
9,83,4,38,355.825,282.2113444,0
17,85,6,46,831.875,637.6985174,0
13,36,5,38,223.3,180.4500448,0
23,74,6,35,745.625,627.5559009,1
18,89,4,46,922.15,769.8487701,0
15,86,4,38,613.75,476.1381133,0
22,37,5,37,377.475,298.1792645,0
17,81,6,46,792.775,609.4907923,0
20,89,5,34,757.5,648.6354206,0
29,34,5,28,346.1,279.2478842,0
19,80,6,29,552,449.4635973,0
20,82,4,43,882.5,714.1742976,0
14,75,5,46,604.75,402.09818,0
19,76,7,43,777.15,649.1737037,1
14,41,5,20,144.5,106.1302531,0
11,84,6,40,463,397.1890531,0
19,5,2,31,37.8125,26.73739367,0
31,81,5,34,1068.175,803.5084798,0
25,82,6,23,590.375,474.3715376,1
21,90,5,42,993.25,854.2236328,0
15,83,4,12,187.75,158.747236,0
18,73,4,3,50.275,41.51553341,0
17,43,4,43,393.9125,308.0348218,0
11,9,2,37,46.7875,35.71598452,1
15,84,4,41,646.75,537.7500459,0
7,83,5,41,298.7625,243.4408407,0
12,39,5,34,199.9,158.0129507,0
15,72,4,46,622,511.287044,0
10,73,7,24,220,186.2086653,0
19,87,5,42,868.825,625.0407205,0
10,11,7,36,50.5,43.10142519,1
17,81,6,46,792.775,586.7690939,0
22,52,4,39,558.7,434.6416483,0
9,34,6,43,165.475,125.8313418,0
15,86,6,46,742.75,611.1675437,0
18,43,5,36,349.3,272.6243945,0
13,73,4,43,511.0875,435.607337,0
14,96,4,34,572.2,482.3081819,0
18,80,7,18,325,231.7218516,0
28,81,4,44,1248.4,1090.499488,0
14,41,5,42,302.35,228.8121288,0
14,81,4,35,497.125,407.4790531,0
8,92,4,11,102.2,84.21875091,0
16,23,4,43,198.8,158.515627,0
11,46,6,36,228.7,192.8929548,0
11,41,5,43,243.4125,198.1307396,0
10,35,7,32,141,117.5628622,0
23,91,2,19,498.0875,371.5528865,0
15,45,7,45,380.6875,289.8432651,0
23,92,4,41,1085.45,919.8755788,0
15,79,5,28,415.75,373.6777865,1
11,85,5,32,375,285.953775,0
8,91,6,41,374.1,303.46238,0
7,82,4,42,302.35,246.6497523,0
13,92,5,44,658.8,559.7223862,0
16,39,5,46,359.8,292.1085821,0
27,45,5,43,654.0625,576.4444852,0
14,46,5,44,355.2,305.9198717,0
14,83,6,33,480.325,417.9037671,0
6,88,7,40,265,224.9143142,0
6,86,4,42,271.9,215.6460724,0
26,88,5,45,1288,983.796364,0
22,40,5,38,419,319.5737326,0
23,43,7,31,384.2375,282.6040973,0
18,82,4,39,720.55,595.4060612,0
20,45,5,46,518.5,421.3304327,0
30,43,4,36,581.5,466.5540766,0
15,86,6,46,742.75,595.8712675,0
19,71,7,42,709.225,563.7969641,0
12,44,6,40,265,220.1992767,0
15,93,5,36,628.75,476.0393967,0
14,83,5,29,422.225,304.9267017,0
11,8,5,38,42.8,35.145672,1
7,87,7,35,267.4375,239.0656394,0
15,47,3,36,318.25,253.9065523,0
9,42,4,44,208.9,173.2971499,0
4,48,4,7,17.8,15.15592158,1
27,79,5,41,1094.1625,894.0560621,0
16,78,5,36,562.6,434.3730962,0
10,90,5,36,406,333.6906453,0
17,89,5,34,644.025,519.8360784,0
12,99,7,44,654.4,526.6338035,0
12,52,4,35,274,220.2154785,0
16,88,6,44,775.4,598.9488565,0
11,35,4,40,193.5,165.2554447,0
14,45,3,45,355.375,270.6152223,0
14,87,6,35,533.875,480.7789636,0
18,79,6,34,605.35,548.6127675,0
22,109,5,45,1349.875,1071.058974,0
3,99,6,10,38.125,31.1471897,0
17,12,4,42,108.1,88.23356312,0
18,94,7,33,698.95,546.1638969,0
17,75,6,36,574.75,501.4942464,0
12,79,5,39,463.15,375.2015711,0
15,93,4,27,471.8125,394.9733096,0
30,91,5,34,1161.25,980.4831131,0
28,40,5,45,631,455.149165,0
23,36,6,33,342.55,287.1847983,0
12,73,4,36,395.2,326.5284635,0
23,70,5,44,886.5,678.9769379,0
16,76,6,40,609,508.1238433,0
20,86,4,33,710.5,591.3035421,0
3,53,6,44,88.45,71.91871016,0
31,92,4,39,1391.35,1204.203803,0
16,33,5,41,271.6,219.4958388,0
12,49,6,24,177.4,133.5852256,0
16,70,6,41,575,458.4692583,0
7,90,4,36,284.5,209.3421781,1
21,47,6,27,334.1125,275.2354551,0
11,85,5,45,526.9375,457.6496609,0
20,80,5,40,801,632.9767443,0
20,84,3,26,547,417.1395146,0
13,78,3,46,584.05,473.721811,0
18,67,5,25,377.875,326.8053043,0
28,84,5,32,941.8,766.8396544,0
13,83,7,15,203.3125,169.2970312,0
7,78,6,46,314.95,267.5357046,0
20,45,5,29,327.25,261.3366907,0
27,98,5,22,728.65,608.2583212,0
9,84,3,38,360.1,327.1562721,0
11,61,5,36,302.95,242.4735407,0
28,60,6,34,715,530.2399089,0
10,90,6,0,1,0.887977591,0
28,57,5,33,659.35,492.1929396,1
11,81,6,40,446.5,352.3831976,0
14,6,5,46,49.3,41.11185902,0
15,80,4,32,481,362.3184767,0
7,88,5,28,216.6,163.1019881,0
13,79,4,46,591.525,363.5330851,0
18,88,6,46,911.8,734.8988112,0
19,85,4,8,162.5,130.9790422,0
11,44,6,43,261.15,207.7995553,0
18,88,6,8,159.4,124.2209716,0
29,88,5,43,1372.7,1097.237998,0
20,93,4,44,1024,833.4684337,0
18,93,7,45,942.625,622.7401703,0
10,70,5,43,377.25,302.8406172,0
20,81,7,33,669.25,535.8996955,0
14,81,4,30,426.25,333.6980313,0
23,92,3,33,873.85,648.791976,0
29,99,7,20,718.75,608.5690309,0
11,100,5,43,592.25,482.8245944,0
16,88,4,46,810.6,622.4103747,0
10,77,5,29,280.125,231.7111669,0
13,86,6,27,378.325,331.8079745,0
11,39,4,24,129.7,94.20002263,0
19,41,4,26,254.175,203.0361512,0
27,92,6,42,1305.1,1010.428816,0
12,77,7,45,520.75,398.2767206,0
31,75,5,40,1163.5,854.9561821,0
13,54,4,26,229.15,188.6698852,0
28,81,4,46,1305.1,976.2030567,0
